1.1,1.4
1.08,1.3
1.05,1.15
1.05,0.95
0.9,0.85
0.8,0.75
0.7,0.65
0.55,0.55
0.5,0.5
0.35,0.3
1.2,1.15
1.3,1.05
1.4,0.9
1.55,0.8
1.05,1.55
0.95,1.65
0.8,1.75
0.77,1.8
0.7,1.9
0.6,1.95
0.52,2.02
0.4,2.1
0.32,2.15
0.7,2.2
0.7,2.2
0.72,2.3
0.73,2.4
0.73,2.58
1.2,1.4
1.45,1.45
1.5,1.48
1.6,1.6
1.7,1.8
1.7,1.95
1.65,2.05
