9,7
9,7
9,7
8,7
1,0
1,0
20,18
21,18
22,18
22,18
22,18
22,18
9,7
9,7
8,7
6,7
6,7
1,0
19,18
20,18
22,18
22,18
27,18
27,18
9,7
8,7
8,7
5,7
4,7
1,0
17,18
19,18
23,18
25,18
27,18
27,18
8,7
6,7
5,7
4,7
3,0
1,0
16,18
17,18
23,18
26,18
27,18
27,18
6,7
5,7
4,7
3,0
2,0
1,0
14,0
15,0
16,18
25,18
27,18
27,18
13,0
13,0
13,0
12,0
11,0
29,0
30,0
32,0
34,0
34,0
34,0
34,0
13,0
13,0
13,0
13,0
13,0
30,0
31,0
32,0
34,0
34,0
34,0
34,0
13,0
13,0
13,0
13,0
13,0
30,0
31,0
32,0
34,0
34,0
34,0
34,0
