8
7
5
2
0
0
0
3
2
2
0
0
7
12
11
3
1
0
0
5
21
12
3
0
0
7
41
17
7
3
14
52
31
19
18
6
1
3
7
9
8
18
25
20
7
6
4
2
0
0
0
8
31
95
21
8
2
0
0
0
0
0
2
8
12
17
10
9
4
1
0
0
0
1
3
8
7
9
11
12
9
3
0
0
0
0
1
0
0
0
0
2
1
0
0
0
