7,8,1,7,
7,8,1,7,
7,8,8,7,
7,8,1,2,7
7,8,1,1,7
4,8,4,,
7,8,1,7,
6,8,1,7,
7,8,7,2,7
6,8,1,6,
7,8,1,7,
7,8,7,,
7,8,8,5,
7,8,1,2,7
6,8,1,7,
7,8,1,1,7
4,8,7,7,
7,8,1,7,
6,8,8,6,
7,8,1,7,
6,8,7,,
6,8,1,7,
7,8,7,,
7,8,7,,
7,8,1,7,
4,8,7,,
7,8,7,,
3,8,7,,
6,8,8,7,
3,8,7,,
7,8,7,,
6,8,6,7,
7,8,1,8,7
4,8,7,,
7,1,8,7,
3,8,7,,
7,8,8,7,
4,8,4,,
7,8,8,7,
3,8,8,7,
